Order Date,Customer ID,Segment,Region,Category,Sub-Category,Sales,Quantity,Profit,Month,Profit Margin
2017-06-10,MM-18280,Corporate,East,Office Supplies,Fasteners,14.13,3,0.7065,2017-06,0.049999999999999996
2015-08-10,BD-11320,Consumer,Central,Office Supplies,Binders,64.75,5,29.1375,2015-08,0.45
2015-10-09,SC-20575,Consumer,South,Office Supplies,Binders,1.872,2,-1.3104,2015-10,-0.7
2015-10-09,SC-20575,Consumer,South,Office Supplies,Binders,11.214,2,-8.5974,2015-10,-0.7666666666666667
2015-10-09,SC-20575,Consumer,South,Office Supplies,Art,37.376,8,7.4752,2015-10,0.2
,TN-21040,Home Office,Central,Technology,Phones,286.4,1,25.06,,0.08750000000000001
2017-05-11,ZC-21910,Consumer,East,Office Supplies,Art,43.92,3,12.7368,2017-05,0.29
,NB-18655,Corporate,East,Furniture,Tables,142.182,1,-37.9152,,-0.26666666666666666
,KH-16330,Corporate,West,Office Supplies,Paper,19.608,3,6.6177,,0.3375
,KH-16330,Corporate,West,Office Supplies,Binders,4.158,7,-3.465,,-0.8333333333333333
,MN-17935,Consumer,East,Technology,Phones,979.95,5,264.5865,,0.26999999999999996
,MN-17935,Consumer,East,Furniture,Furnishings,135.3,5,37.884,,0.27999999999999997
2017-09-03,MY-18295,Corporate,Central,Office Supplies,Paper,8.904,3,3.339,2017-09,0.375
2017-09-03,MY-18295,Corporate,Central,Technology,Accessories,100.8,2,21.42,2017-09,0.21250000000000002
2017-12-05,CS-11950,Consumer,East,Furniture,Furnishings,41.96,2,10.9096,2017-12,0.25999999999999995
2017-12-05,CS-11950,Consumer,East,Office Supplies,Labels,9.45,3,4.536,2017-12,0.48
2017-11-10,MC-17845,Consumer,West,Office Supplies,Appliances,400.8,5,112.224,2017-11,0.28
2017-11-10,MC-17845,Consumer,West,Office Supplies,Binders,28.792,1,10.0772,2017-11,0.35
,SC-20050,Home Office,West,Furniture,Furnishings,111.0,2,14.43,,0.13
,SC-20050,Home Office,West,Technology,Machines,1279.968,4,415.9896,,0.32499999999999996
,SC-20050,Home Office,West,Office Supplies,Storage,1856.19,7,334.1142,,0.18
2016-11-12,SP-20650,Corporate,Central,Furniture,Furnishings,22.752,6,-8.532,2016-11,-0.375
,SC-20440,Corporate,East,Technology,Phones,61.542,1,-13.3341,,-0.21666666666666665
,SC-20440,Corporate,East,Office Supplies,Binders,81.438,7,-65.1504,,-0.8
2015-04-11,PR-18880,Consumer,South,Furniture,Furnishings,67.36,2,10.104,2015-04,0.15
2015-04-11,PR-18880,Consumer,South,Furniture,Furnishings,54.528,3,14.3136,2015-04,0.2625
,JK-15625,Consumer,East,Technology,Accessories,843.9,2,371.316,,0.44
,JK-15625,Consumer,East,Furniture,Bookcases,449.568,2,56.196,,0.125
,BM-11575,Corporate,West,Office Supplies,Storage,15.51,1,3.8775,,0.25
,SM-20950,Corporate,East,Furniture,Chairs,192.186,3,36.3018,,0.18888888888888888
,KC-16255,Corporate,East,Office Supplies,Art,5.76,2,1.6128,,0.28
,SG-20470,Consumer,South,Furniture,Chairs,67.88,2,18.3276,,0.27
,SG-20470,Consumer,South,Office Supplies,Labels,162.89,13,76.5583,,0.47000000000000003
,SG-20470,Consumer,South,Furniture,Furnishings,25.71,3,9.2556,,0.36
,TB-21520,Consumer,East,Office Supplies,Storage,191.88,6,19.188,,0.09999999999999999
2017-12-11,DV-13045,Corporate,South,Furniture,Tables,721.875,6,-420.0,2017-12,-0.5818181818181818
2017-12-11,DV-13045,Corporate,South,Technology,Phones,73.568,4,-16.5528,2017-12,-0.22500000000000003
2017-12-11,DV-13045,Corporate,South,Office Supplies,Art,13.584,1,1.3584,2017-12,0.1
2017-12-11,DV-13045,Corporate,South,Furniture,Chairs,64.784,1,-12.147,2017-12,-0.1875
2014-03-03,SC-20020,Consumer,Central,Office Supplies,Appliances,176.772,3,-459.6072,2014-03,-2.6
,JB-15400,Corporate,Central,Office Supplies,Binders,38.82,6,19.41,,0.5
,JB-15400,Corporate,Central,Office Supplies,Binders,21.9,5,10.512,,0.48000000000000004
2017-11-10,GH-14425,Consumer,West,Technology,Accessories,111.79,7,43.5981,2017-11,0.39
,MG-17650,Home Office,East,Technology,Phones,445.44,8,-81.664,,-0.18333333333333335
,RD-19660,Home Office,East,Office Supplies,Labels,16.52,5,5.369,,0.325
2017-02-06,SN-20560,Home Office,West,Office Supplies,Paper,29.9,5,13.455,2017-02,0.45
,AH-10690,Corporate,Central,Office Supplies,Binders,116.4,8,52.38,,0.45
2016-10-09,MZ-17335,Home Office,West,Office Supplies,Art,1.408,1,0.1584,2016-10,0.11250000000000002
2016-10-09,MZ-17335,Home Office,West,Furniture,Furnishings,169.568,2,0.0,2016-10,0.0
,AR-10345,Corporate,East,Technology,Phones,251.964,6,-50.3928,,-0.2
,AR-10345,Corporate,East,Furniture,Tables,523.764,3,-192.0468,,-0.36666666666666664
2016-04-12,JF-15295,Consumer,West,Office Supplies,Paper,19.44,3,9.3312,2016-04,0.48000000000000004
2016-04-12,JF-15295,Consumer,West,Furniture,Chairs,194.352,3,-36.441,2016-04,-0.1875
2016-04-12,JF-15295,Consumer,West,Office Supplies,Binders,36.624,3,13.734,2016-04,0.375
,DS-13180,Corporate,East,Technology,Phones,340.182,3,-73.7061,,-0.21666666666666667
,DS-13180,Corporate,East,Office Supplies,Fasteners,12.672,8,2.6928,,0.2125
,DS-13180,Corporate,East,Office Supplies,Binders,6.888,2,-5.0512,,-0.7333333333333333
,DS-13180,Corporate,East,Office Supplies,Storage,32.544,2,-7.7292,,-0.23750000000000002
,DS-13180,Corporate,East,Furniture,Chairs,347.802,7,-24.843,,-0.07142857142857142
,BP-11095,Corporate,South,Office Supplies,Binders,15.57,3,-11.937,,-0.7666666666666666
2015-03-09,TG-21310,Consumer,South,Office Supplies,Labels,4.608,2,1.6704,2015-03,0.36250000000000004
,BT-11395,Corporate,Central,Technology,Phones,257.98,2,74.8142,,0.29
2017-01-07,JF-15190,Consumer,West,Office Supplies,Storage,153.78,11,44.5962,2017-01,0.29000000000000004
2017-01-07,JF-15190,Consumer,West,Office Supplies,Storage,61.02,3,0.6102,2017-01,0.009999999999999998
2017-01-07,JF-15190,Consumer,West,Office Supplies,Supplies,110.11,7,31.9319,2017-01,0.29
2017-01-07,JF-15190,Consumer,West,Office Supplies,Fasteners,7.89,1,3.5505,2017-01,0.45
,MK-17905,Corporate,West,Office Supplies,Binders,36.024,3,11.7078,,0.325
2017-11-02,GG-14650,Corporate,Central,Office Supplies,Art,54.336,4,5.4336,2017-11,0.1
,MC-18130,Corporate,West,Office Supplies,Storage,92.52,6,24.9804,,0.27
,ML-18265,Consumer,South,Office Supplies,Art,10.272,3,1.1556,,0.11249999999999999
,AG-10270,Consumer,Central,Office Supplies,Storage,40.74,3,0.4074,,0.009999999999999998
,AG-10270,Consumer,Central,Office Supplies,Labels,14.4,5,7.056,,0.49
,AG-10270,Consumer,Central,Technology,Phones,149.95,5,41.986,,0.28
,AG-10270,Consumer,Central,Office Supplies,Supplies,16.9,2,5.07,,0.30000000000000004
,AG-10270,Consumer,Central,Office Supplies,Paper,17.61,3,8.4528,,0.48
,AG-10270,Consumer,Central,Office Supplies,Appliances,378.0,2,136.08,,0.36000000000000004
,AG-10270,Consumer,Central,Office Supplies,Paper,17.64,3,8.6436,,0.48999999999999994
,AG-10270,Consumer,Central,Office Supplies,Storage,373.08,6,100.7316,,0.27
,AG-10270,Consumer,Central,Furniture,Furnishings,1336.44,14,387.5676,,0.29000000000000004
,AG-10270,Consumer,Central,Technology,Phones,29.97,3,0.2997,,0.010000000000000002
,TT-21070,Consumer,South,Furniture,Chairs,390.368,2,48.796,,0.125
,TT-21070,Consumer,South,Furniture,Furnishings,101.52,5,19.035,,0.1875
2017-12-04,LT-16765,Consumer,East,Office Supplies,Paper,74.352,3,23.235,2017-12,0.3125
2017-05-02,DD-13570,Consumer,West,Office Supplies,Paper,15.7,5,7.065,2017-05,0.45000000000000007
2017-05-02,DD-13570,Consumer,West,Office Supplies,Art,59.52,3,15.4752,2017-05,0.25999999999999995
2017-05-02,DD-13570,Consumer,West,Office Supplies,Paper,34.4,5,15.824,2017-05,0.46
,DB-12970,Corporate,East,Furniture,Tables,313.176,2,-120.0508,,-0.38333333333333336
,DB-12970,Corporate,East,Furniture,Chairs,866.646,3,173.3292,,0.19999999999999998
,DM-12955,Corporate,East,Office Supplies,Appliances,795.408,6,59.6556,,0.075
2014-07-12,ME-17725,Consumer,Central,Office Supplies,Paper,35.856,9,12.9978,2014-07,0.3625
2014-07-12,ME-17725,Consumer,Central,Technology,Accessories,23.84,4,3.278,2014-07,0.1375
2016-09-08,TR-21325,Consumer,West,Furniture,Furnishings,43.13,1,14.6642,2016-09,0.33999999999999997
2016-09-08,TR-21325,Consumer,West,Office Supplies,Paper,30.87,7,14.2002,2016-09,0.46
2017-08-06,SH-20395,Consumer,East,Office Supplies,Supplies,70.12,4,21.036,2017-08,0.3
,CB-12535,Corporate,West,Furniture,Bookcases,509.9575,5,41.9965,,0.08235294117647059
,CB-12535,Corporate,West,Furniture,Furnishings,122.91,3,34.4148,,0.28
,CB-12535,Corporate,West,Furniture,Chairs,97.568,2,-6.098,,-0.0625
,CB-12535,Corporate,West,Furniture,Chairs,722.352,3,81.2646,,0.1125
,ML-17410,Consumer,Central,Office Supplies,Labels,11.52,5,4.176,,0.36250000000000004
,JG-15310,Corporate,West,Furniture,Furnishings,167.84,8,11.7488,,0.06999999999999999
2014-04-08,JS-15880,Consumer,East,Furniture,Tables,172.11,1,-94.6605,2014-04,-0.5499999999999999
,AG-10270,Consumer,East,Technology,Accessories,99.98,2,7.9984,,0.08
,MG-17890,Home Office,West,Technology,Phones,156.792,1,17.6391,,0.11249999999999999
,MG-17890,Home Office,West,Technology,Accessories,35.36,2,-3.094,,-0.0875
,MG-17890,Home Office,West,Furniture,Furnishings,13.592,1,-0.3398,,-0.024999999999999998
,SC-20770,Corporate,East,Furniture,Chairs,386.68,2,-5.524,,-0.014285714285714285
,SC-20770,Corporate,East,Technology,Accessories,379.96,5,47.495,,0.125
,SC-20770,Corporate,East,Technology,Phones,539.91,3,-116.9805,,-0.2166666666666667
,SC-20770,Corporate,East,Office Supplies,Paper,41.24,5,13.9185,,0.33749999999999997
,SC-20770,Corporate,East,Office Supplies,Binders,51.897,1,-41.5176,,-0.8
,SC-20770,Corporate,East,Office Supplies,Storage,552.56,5,-138.14,,-0.25
,SC-20770,Corporate,East,Office Supplies,Binders,23.16,5,-15.44,,-0.6666666666666666
,SC-20770,Corporate,East,Office Supplies,Storage,126.08,2,-28.368,,-0.22499999999999998
,SC-20770,Corporate,East,Technology,Machines,449.1,3,-643.71,,-1.4333333333333333
2017-04-10,BS-11755,Consumer,East,Office Supplies,Appliances,195.104,4,21.9492,2017-04,0.1125
2017-04-10,BS-11755,Consumer,East,Furniture,Furnishings,36.672,3,6.4176,2017-04,0.17500000000000002
,LC-17140,Consumer,Central,Furniture,Chairs,85.246,2,-6.089,,-0.07142857142857144
,LC-17140,Consumer,Central,Furniture,Furnishings,32.712,2,-26.1696,,-0.7999999999999999
,MH-17440,Corporate,South,Office Supplies,Binders,11.43,3,5.3721,,0.47
,MH-17440,Corporate,South,Office Supplies,Binders,30.44,2,14.9156,,0.49
,MH-17440,Corporate,South,Office Supplies,Paper,12.96,2,6.3504,,0.48999999999999994
,MH-17440,Corporate,South,Office Supplies,Paper,16.0,4,7.68,,0.48
,MH-17440,Corporate,South,Office Supplies,Appliances,32.67,3,8.4942,,0.25999999999999995
2014-08-09,RD-19720,Consumer,West,Office Supplies,Fasteners,4.464,3,-0.9486,2014-08,-0.21249999999999997
2014-08-09,RD-19720,Consumer,West,Office Supplies,Binders,9.345,5,-6.5415,2014-08,-0.7
,BP-11095,Corporate,West,Office Supplies,Binders,9.144,3,3.0861,,0.3375
,BP-11095,Corporate,West,Office Supplies,Binders,23.136,6,8.3868,,0.3625
,BP-11095,Corporate,West,Office Supplies,Art,99.2,5,25.792,,0.26
,BF-11020,Corporate,West,Office Supplies,Binders,21.36,5,7.209,,0.33749999999999997
,CP-12085,Corporate,West,Furniture,Furnishings,46.9,5,13.132,,0.28
2017-09-02,JL-15235,Consumer,West,Office Supplies,Binders,18.72,5,6.552,2017-09,0.35
2017-09-02,JL-15235,Consumer,West,Furniture,Tables,236.528,2,-2.9566,2017-09,-0.0125
,JG-15805,Corporate,West,Office Supplies,Labels,18.9,3,8.694,,0.4600000000000001
2014-12-09,VP-21760,Corporate,Central,Office Supplies,Paper,10.688,2,3.7408,2014-12,0.35
2014-12-09,VP-21760,Corporate,Central,Office Supplies,Storage,237.096,3,20.7459,2014-12,0.0875
2017-02-03,RD-19810,Home Office,Central,Office Supplies,Paper,5.184,1,1.8144,2017-02,0.35
2017-02-03,RD-19810,Home Office,Central,Office Supplies,Paper,65.584,2,23.7742,2017-02,0.3625
2017-02-03,RD-19810,Home Office,Central,Furniture,Furnishings,22.2,1,-26.085,2017-02,-1.175
2017-02-03,RD-19810,Home Office,Central,Office Supplies,Paper,419.4,5,146.79,2017-02,0.35
2017-11-11,MH-18025,Consumer,South,Furniture,Furnishings,88.92,5,14.4495,2017-11,0.1625
,SJ-20125,Home Office,Central,Office Supplies,Art,9.912,3,3.2214,,0.32499999999999996
,SJ-20125,Home Office,Central,Furniture,Chairs,318.43,5,-77.333,,-0.24285714285714285
,SJ-20125,Home Office,Central,Office Supplies,Binders,5.8,5,-10.15,,-1.7500000000000002
,SJ-20125,Home Office,Central,Technology,Phones,1415.76,6,88.485,,0.0625
,FM-14380,Consumer,Central,Technology,Phones,148.48,2,16.704,,0.11250000000000002
,KH-16360,Consumer,Central,Office Supplies,Labels,9.248,4,3.1212,,0.3375
,KH-16360,Consumer,Central,Office Supplies,Storage,1036.624,2,51.8312,,0.05
,LL-16840,Consumer,South,Technology,Phones,569.64,2,148.1064,,0.26
,LL-16840,Consumer,South,Office Supplies,Binders,9.14,1,4.57,,0.5
,LL-16840,Consumer,South,Furniture,Furnishings,1196.86,7,119.686,,0.10000000000000002
,LL-16840,Consumer,South,Furniture,Bookcases,523.26,9,125.5824,,0.24000000000000002
2015-04-11,AR-10540,Consumer,West,Technology,Copiers,639.968,4,215.9892,2015-04,0.3375
2015-04-11,AR-10540,Consumer,West,Office Supplies,Paper,52.76,2,24.2696,2015-04,0.46
,NP-18670,Consumer,West,Technology,Accessories,538.92,9,80.838,,0.15
2016-09-08,LP-17095,Consumer,West,Office Supplies,Art,14.88,2,3.72,2016-09,0.25
2016-09-08,LP-17095,Consumer,West,Office Supplies,Paper,34.24,8,15.408,2016-09,0.44999999999999996
2016-09-08,LP-17095,Consumer,West,Office Supplies,Storage,261.74,2,65.435,2016-09,0.25
,AH-10690,Corporate,West,Office Supplies,Appliances,87.84,8,23.7168,,0.26999999999999996
2017-11-11,TB-21190,Home Office,West,Furniture,Furnishings,34.92,4,11.8728,2017-11,0.33999999999999997
,AA-10315,Consumer,East,Office Supplies,Paper,14.94,3,7.0218,,0.47000000000000003
,AA-10315,Consumer,East,Furniture,Furnishings,14.56,2,6.2608,,0.42999999999999994
,AC-10615,Corporate,East,Office Supplies,Binders,3.576,4,-2.8608,,-0.7999999999999999
,AC-10615,Corporate,East,Office Supplies,Storage,147.184,2,-29.4368,,-0.2
2016-07-01,EM-14140,Home Office,West,Technology,Copiers,1499.95,5,449.985,2016-07,0.3
2016-04-10,QJ-19255,Corporate,Central,Office Supplies,Art,13.568,4,3.2224,2016-04,0.2375
2014-01-06,ME-17320,Home Office,South,Furniture,Chairs,2573.82,9,746.4078,2014-01,0.29
2014-01-06,ME-17320,Home Office,South,Office Supplies,Binders,609.98,2,274.491,2014-01,0.44999999999999996
2014-01-06,ME-17320,Home Office,South,Office Supplies,Art,5.48,2,1.4796,2014-01,0.26999999999999996
2014-01-06,ME-17320,Home Office,South,Technology,Phones,391.98,2,113.6742,2014-01,0.29
2014-01-06,ME-17320,Home Office,South,Technology,Phones,755.96,4,204.1092,2014-01,0.26999999999999996
2014-01-06,ME-17320,Home Office,South,Office Supplies,Fasteners,31.12,4,0.3112,2014-01,0.009999999999999998
2014-01-06,ME-17320,Home Office,South,Office Supplies,Paper,6.54,1,3.0084,2014-01,0.45999999999999996
2016-09-01,LB-16795,Home Office,West,Office Supplies,Envelopes,12.78,1,5.751,2016-09,0.45000000000000007
,JP-16135,Home Office,East,Office Supplies,Binders,18.464,4,6.924,,0.37500000000000006
,EB-13705,Corporate,East,Furniture,Chairs,445.802,7,-108.2662,,-0.24285714285714283
,CS-12400,Home Office,Central,Office Supplies,Art,2.48,1,0.868,,0.35
,CS-12400,Home Office,Central,Office Supplies,Binders,25.9,5,12.691,,0.49000000000000005
,PM-19135,Home Office,East,Office Supplies,Paper,29.9,5,14.651,,0.49
,PM-19135,Home Office,East,Technology,Accessories,2249.91,9,517.4793,,0.23
,PM-19135,Home Office,East,Furniture,Tables,1053.164,4,-105.3164,,-0.1
2017-11-05,AA-10645,Consumer,West,Office Supplies,Paper,12.96,2,6.2208,2017-11,0.4799999999999999
2015-09-10,FA-14230,Corporate,West,Furniture,Furnishings,106.68,6,33.0708,2015-09,0.30999999999999994
,CM-12190,Consumer,East,Technology,Phones,119.94,6,5.997,,0.05
2017-09-11,CC-12475,Consumer,Central,Office Supplies,Paper,10.272,3,3.21,2017-09,0.3125
2017-09-11,CC-12475,Consumer,Central,Furniture,Tables,512.19,5,-65.853,2017-09,-0.12857142857142856
2017-09-11,CC-12475,Consumer,Central,Office Supplies,Appliances,1.556,2,-4.2012,2017-09,-2.6999999999999997
,TC-21295,Consumer,West,Office Supplies,Binders,4.448,2,1.4456,,0.32499999999999996
,TC-21295,Consumer,West,Furniture,Furnishings,276.69,3,49.8042,,0.18
,TC-21295,Consumer,West,Office Supplies,Fasteners,4.96,4,2.3312,,0.47
,TC-21295,Consumer,West,Office Supplies,Art,71.92,4,20.8568,,0.29
,TC-21295,Consumer,West,Furniture,Furnishings,18.84,3,7.9128,,0.42
,TC-21295,Consumer,West,Technology,Accessories,140.97,3,19.7358,,0.14
,TC-21295,Consumer,West,Technology,Phones,470.376,3,52.9173,,0.1125
,TB-21400,Consumer,West,Office Supplies,Art,6.08,2,2.0672,,0.34
,TB-21400,Consumer,West,Technology,Phones,164.792,1,18.5391,,0.1125
,JK-15325,Corporate,East,Office Supplies,Envelopes,23.36,2,11.68,,0.5
2017-06-08,BW-11200,Consumer,Central,Office Supplies,Binders,12.176,4,-18.8728,2017-06,-1.55
2014-11-02,SH-20395,Consumer,West,Technology,Phones,46.384,2,5.2182,2014-11,0.1125
2014-11-02,SH-20395,Consumer,West,Office Supplies,Storage,362.92,2,105.2468,2014-11,0.29
,JL-15835,Consumer,East,Office Supplies,Paper,9.248,2,3.3524,,0.3625
,JL-15835,Consumer,East,Technology,Phones,1889.946,9,-377.9892,,-0.2
,JL-15835,Consumer,East,Office Supplies,Storage,62.04,5,4.653,,0.075
,JL-15835,Consumer,East,Furniture,Furnishings,396.92,5,148.845,,0.375
,JL-15835,Consumer,East,Office Supplies,Storage,239.456,7,17.9592,,0.075
,JL-15835,Consumer,East,Office Supplies,Art,13.12,5,2.132,,0.1625
2017-12-09,JL-15835,Consumer,South,Office Supplies,Binders,29.36,2,13.5056,2017-12,0.45999999999999996
2017-12-09,JL-15835,Consumer,South,Office Supplies,Appliances,214.9,5,62.321,2017-12,0.29
2017-12-09,JL-15835,Consumer,South,Office Supplies,Binders,15.92,4,7.4824,2017-12,0.47000000000000003
2017-12-09,JL-15835,Consumer,South,Technology,Accessories,146.45,5,48.3285,2017-12,0.33
2017-12-09,JL-15835,Consumer,South,Office Supplies,Storage,15.14,1,0.6056,2017-12,0.04
2017-12-09,JL-15835,Consumer,South,Office Supplies,Labels,5.76,2,2.6496,2017-12,0.46
2017-12-09,JL-15835,Consumer,South,Technology,Copiers,1399.98,2,629.991,2017-12,0.45
2016-09-05,MD-17350,Consumer,East,Office Supplies,Binders,8.952,2,-7.46,2016-09,-0.8333333333333334
2016-09-05,MD-17350,Consumer,East,Office Supplies,Binders,8.856,6,-6.4944,2016-09,-0.7333333333333333
2016-09-05,MD-17350,Consumer,East,Furniture,Chairs,85.246,2,-1.2178,2016-09,-0.014285714285714287
2014-09-10,CL-12565,Consumer,West,Office Supplies,Envelopes,21.728,7,7.6048,2014-09,0.35
2014-09-10,CL-12565,Consumer,West,Furniture,Chairs,1487.04,5,148.704,2014-09,0.1
,RA-19885,Corporate,West,Office Supplies,Envelopes,71.88,6,33.0648,,0.46
,RA-19885,Corporate,West,Furniture,Furnishings,9.24,3,2.9568,,0.31999999999999995
,RA-19885,Corporate,West,Office Supplies,Paper,35.88,6,16.146,,0.45
,RA-19885,Corporate,West,Office Supplies,Binders,17.04,3,5.538,,0.325
,RA-19885,Corporate,West,Office Supplies,Binders,931.176,3,314.2719,,0.3375
,LC-16885,Consumer,West,Furniture,Furnishings,266.352,3,-13.3176,,-0.05000000000000001
,LC-16885,Consumer,West,Furniture,Chairs,483.136,4,54.3528,,0.1125
,SW-20245,Consumer,South,Furniture,Chairs,196.784,2,-22.1382,,-0.11250000000000002
,SW-20245,Consumer,South,Furniture,Bookcases,231.92,5,5.798,,0.025
,HG-14965,Corporate,West,Office Supplies,Supplies,29.7,3,8.019,,0.27
2017-12-03,MV-17485,Consumer,Central,Furniture,Furnishings,13.592,2,-14.2716,2017-12,-1.0499999999999998
,GT-14710,Consumer,West,Office Supplies,Paper,70.88,2,33.3136,,0.47000000000000003
2017-12-02,BS-11380,Corporate,West,Office Supplies,Storage,114.288,1,12.8574,2017-12,0.1125
2017-12-02,BS-11380,Corporate,West,Office Supplies,Binders,36.624,8,-24.416,2017-12,-0.6666666666666666
2017-12-02,BS-11380,Corporate,West,Furniture,Bookcases,242.352,8,-363.528,2017-12,-1.5
2017-12-02,BS-11380,Corporate,West,Technology,Phones,49.616,2,4.9616,2017-12,0.09999999999999999
2017-12-02,BS-11380,Corporate,West,Furniture,Furnishings,508.704,6,0.0,2017-12,0.0
2017-12-02,BS-11380,Corporate,West,Technology,Phones,57.36,6,-14.34,2017-12,-0.25
2017-12-02,BS-11380,Corporate,West,Furniture,Chairs,906.68,5,68.001,2017-12,0.07500000000000001
2014-10-10,CM-12715,Corporate,Central,Technology,Phones,719.952,6,71.9952,2014-10,0.09999999999999999
2014-10-10,CM-12715,Corporate,Central,Technology,Phones,755.944,7,66.1451,2014-10,0.08750000000000001
2014-10-10,CM-12715,Corporate,Central,Office Supplies,Binders,11.98,5,-19.168,2014-10,-1.5999999999999999
2014-10-10,CM-12715,Corporate,Central,Office Supplies,Binders,0.898,1,-1.5715,2014-10,-1.7499999999999998
2016-09-05,EM-13825,Corporate,Central,Furniture,Furnishings,21.204,3,-11.6622,2016-09,-0.55
,KH-16330,Corporate,East,Office Supplies,Envelopes,34.74,3,17.37,,0.5
,KH-16330,Corporate,East,Technology,Phones,833.94,6,216.8244,,0.25999999999999995
,KH-16330,Corporate,East,Office Supplies,Binders,12.96,3,4.536,,0.3499999999999999
,KH-16330,Corporate,East,Office Supplies,Paper,25.92,4,12.4416,,0.4799999999999999
2014-05-10,AF-10885,Consumer,East,Furniture,Bookcases,349.965,7,-216.9783,2014-05,-0.62
2014-05-10,AF-10885,Consumer,East,Office Supplies,Art,22.32,5,5.301,2014-05,0.23750000000000002
,JR-16210,Corporate,Central,Office Supplies,Paper,158.28,6,72.8088,,0.46
,JR-16210,Corporate,Central,Office Supplies,Binders,497.94,3,224.073,,0.45
2014-11-01,DL-12925,Consumer,East,Office Supplies,Appliances,533.94,3,154.8426,2014-11,0.29
2014-11-01,DL-12925,Consumer,East,Office Supplies,Paper,167.94,3,82.2906,2014-11,0.49
2014-11-01,DL-12925,Consumer,East,Furniture,Furnishings,31.68,6,9.8208,2014-11,0.31
,BD-11605,Consumer,East,Furniture,Chairs,170.786,1,0.0,,0.0
2016-09-03,RB-19570,Consumer,Central,Furniture,Bookcases,198.744,4,0.0,2016-09,0.0
2017-10-05,RB-19795,Home Office,West,Technology,Accessories,63.824,2,13.5626,2017-10,0.2125
,TB-21250,Consumer,West,Furniture,Chairs,435.168,4,-59.8356,,-0.13749999999999998
,TB-21250,Consumer,West,Furniture,Bookcases,48.58,1,7.7728,,0.16
,KN-16390,Corporate,Central,Technology,Accessories,47.976,3,8.3958,,0.175
,KN-16390,Corporate,Central,Office Supplies,Paper,20.736,4,7.2576,,0.35
2014-12-05,RL-19615,Consumer,West,Office Supplies,Art,26.46,9,11.907,2014-12,0.45
2014-12-05,RL-19615,Consumer,West,Office Supplies,Paper,49.12,4,23.0864,2014-12,0.47000000000000003
2014-12-05,RL-19615,Consumer,West,Office Supplies,Fasteners,15.0,3,7.2,2014-12,0.48000000000000004
,FH-14275,Corporate,South,Office Supplies,Storage,194.7,5,9.735,,0.05
,FH-14275,Corporate,South,Furniture,Tables,591.32,4,112.3508,,0.19
,FH-14275,Corporate,South,Office Supplies,Art,2.84,1,0.8804,,0.31
2015-12-08,YS-21880,Corporate,West,Office Supplies,Storage,221.96,2,4.4392,2015-12,0.019999999999999997
2015-12-08,YS-21880,Corporate,West,Technology,Accessories,236.0,4,40.12,2015-12,0.16999999999999998
2014-11-02,SW-20755,Corporate,West,Technology,Accessories,41.94,2,15.0984,2014-11,0.36000000000000004
2014-11-02,SW-20755,Corporate,West,Technology,Phones,52.792,1,4.6193,2014-11,0.0875
,PN-18775,Home Office,Central,Furniture,Chairs,563.94,3,112.788,,0.19999999999999998
,AT-10735,Consumer,East,Office Supplies,Appliances,2625.12,8,735.0336,,0.28
,AT-10735,Consumer,East,Office Supplies,Art,17.94,3,4.485,,0.25
,EJ-13720,Consumer,East,Office Supplies,Storage,422.856,3,15.8571,,0.037500000000000006
,DM-13345,Corporate,East,Furniture,Chairs,127.764,2,2.8392,,0.022222222222222223
,KH-16690,Corporate,South,Technology,Phones,3499.93,7,909.9818,,0.26
,KH-16690,Corporate,South,Office Supplies,Labels,14.4,5,6.624,,0.45999999999999996
,KH-16690,Corporate,South,Office Supplies,Paper,122.97,3,60.2553,,0.49
,KH-16690,Corporate,South,Office Supplies,Art,9.32,4,2.7028,,0.29
,KH-16690,Corporate,South,Office Supplies,Binders,122.94,3,59.0112,,0.48000000000000004
,MB-18085,Consumer,West,Furniture,Furnishings,17.31,3,5.193,,0.3
,DK-12895,Consumer,Central,Office Supplies,Art,128.744,7,12.8744,,0.09999999999999999
2016-09-05,DB-13210,Consumer,East,Furniture,Furnishings,58.248,9,11.6496,2016-09,0.2
2016-09-05,DB-13210,Consumer,East,Furniture,Chairs,71.246,2,-19.3382,2016-09,-0.27142857142857146
2016-09-05,DB-13210,Consumer,East,Office Supplies,Art,7.872,3,0.5904,2016-09,0.07500000000000001
2016-09-05,DB-13210,Consumer,East,Furniture,Chairs,887.271,3,-63.3765,2016-09,-0.07142857142857144
,CV-12295,Consumer,Central,Office Supplies,Binders,146.86,7,70.4928,,0.48
,CV-12295,Consumer,Central,Office Supplies,Binders,36.56,4,18.28,,0.5
,GK-14620,Corporate,West,Technology,Phones,225.576,3,22.5576,,0.1
,JA-15970,Consumer,West,Office Supplies,Art,5.248,2,0.4592,,0.0875
,JA-15970,Consumer,West,Office Supplies,Art,38.256,3,4.782,,0.125
,JA-15970,Consumer,West,Office Supplies,Paper,40.24,5,13.078,,0.32499999999999996
,JA-15970,Consumer,West,Technology,Machines,29.925,5,-21.945,,-0.7333333333333333
,JA-15970,Consumer,West,Office Supplies,Paper,148.704,6,46.47,,0.3125
,JA-15970,Consumer,West,Technology,Accessories,55.92,10,16.776,,0.3
2016-07-08,TH-21115,Corporate,East,Office Supplies,Paper,12.96,2,6.2208,2016-07,0.4799999999999999
